id,name,slug,parent_id,depth,priority,max_weight,frozen,rate,has_ingredients_book
1,Carne e Pesce,carne-pesce,,0,54,0,0,,0
3,Frutta e Verdura,frutta-verdura,,0,56,0,0,,0
4,Formaggi e Salumi,formaggi-salumi,,0,52,0,0,,0
6,"Latte, Burro e Yogurt",latte-burro-yogurt,,0,50,0,0,,0
8,Pane e Pasticceria,pane-pasticceria,,0,48,0,0,,0
9,Gastronomia,gastronomia,,0,17,0,0,,0
10,"Caffè, Tè e Zucchero",caffe-te-zucchero,,0,41,0,0,,0
11,"Colazione, Dolciumi e Snack",colazione-dolciumi-snack,,0,40,0,0,,0
12,"Pasta, Riso e Cereali",pasta-riso-cereali,,0,46,0,0,,0
13,Altre categorie...,altro,,0,32,0,0,,0
15,Surgelati e gelati,surgelati-gelati,,0,39,0,0,,0
16,"Acqua, Bibite e Alcolici",acqua-bibite-alcolici,,0,38,0,0,,0
17,Amici Animali,amici-animali,,0,33,0,0,,0
18,Bimbi e Infanzia,bimbi-infanzia,,0,34,0,0,,0
19,Igiene e Cura Personale,igiene-cura-personale,,0,37,0,0,,0
20,Pulizia della casa,pulizia-casa,,0,36,0,0,,0
21,Accessori casa e cucina,accessori-casa-cucina,,0,35,0,0,,0
22,Alluminio e Pellicole,alluminio-pellicole,,0,4,0,0,,0
23,Tessile e Casalinghi,tessile-casalinghi,,0,3,0,0,,0
24,Deodoranti e Candele,deodoranti-candele,,0,2,0,0,,0
25,Lampadine e Pile,lampadine-pile,,0,1,0,0,,0
26,Giardinaggio e Insetticidi,giardinaggio-insetticidi,,0,0,0,0,,0
27,"Sughi, Scatolame, Condimenti",sughi-scatolame-condimenti,,0,43,0,0,,0
28,"Uova, Farine e Preparati",uova-farine-preparati,,0,42,0,0,,0
29,Specialità natalizie,specialita-natalizie,,0,1,0,0,,0
30,Specialità pasquali,specialita-pasquali,,0,1,0,0,,0
31,Pasta Fresca e Brodi,pasta-fresca-brodi,,0,255,0,0,,0
32,Vegetariano e Vegano,vegetariano-vegano,,0,44,0,0,,0
33,Vini bianchi,vini-bianchi-sv,,0,7,24,0,,0
34,Vini rossi,vini-rossi-sv,,0,6,24,0,,0
35,Vini rosati,vini-rosati-sv,,0,5,24,0,,0
36,Vini da dessert,vini-dessert-sv,,0,4,24,0,,0
37,Bollicine,bollicine-sv,,0,3,24,0,,0
38,Birre,birre-sv,,0,2,24,0,,0
39,Grappe e liquori,grappe-liquori-sv,,0,1,24,0,,0
40,Grandi del risparmio,grandi-risparmio,,0,100,0,0,,0
41,Solari,solari,,0,0,0,0,,0
42,Gelati,gelati,,0,0,0,0,,0
43,Pesce Intero e filetti,sdm-pesce-intero-filetti,,0,14,0,0,,0
44,Molluschi,sdm-molluschi,,0,13,0,0,,0
45,Crostacei,sdm-crostacei,,0,12,0,0,,0
46,"Affumicati, marinati e carpacci",sdm-affumicati-marinati-carpacci,,0,11,0,0,,0
47,Pesce sott'olio e in scatola,sdm-pesce-sottolio-scatola,,0,10,0,0,,0
48,Piatti pronti,sdm-piatti-pronti,,0,9,0,0,,0
49,Verdure e aromi surgelati,sdm-verdure-aromi-surgelati,,0,8,0,0,,0
50,Pane e pasticceria,sdm-pane-pasticceria,,0,7,0,0,,0
51,Gelati,sdm-gelati,,0,6,0,0,,0
52,Pasta e riso,sdm-pasta-riso,,0,5,0,0,,0
53,"Legumi, Cereali e farina",sdm-legumi-cereali-farina,,0,4,0,0,,0
54,Sughi e salse,sdm-sughi-salse,,0,3,0,0,,0
55,Condimenti e sottoli,sdm-condimenti-sottoli,,0,2,0,0,,0
56,Vino e altri alcolici,sdm-vino-altri-alcolici,,0,1,0,0,,0
57,"Formaggi, latticini e salumi",alt-formaggi-latticini-salumi,,0,11,0,0,,0
58,"Pasta, cereali e legumi",alt-pasta-cereali-legumi,,0,10,0,0,,0
59,"Condimenti, spezie e sottoli",alt-condimenti-spezie-sottoli,,0,9,0,0,,0
60,Caffè,alt-caffe,,0,8,0,0,,0
61,"Tè, infusi e tisane",alt-te-infusi-tisane,,0,7,0,0,,0
62,Preparati e ingredienti per dolci,alt-preparati-ingredienti-dolci,,0,6,0,0,,0
63,"Colazione, dolciumi e snack",alt-colazione-dolciumi-snack,,0,5,0,0,,0
64,Bibite e alcolici,alt-bibite-alcolici,,0,4,24,0,,0
65,Igiene e cura personale,alt-igiene-cura-personale,,0,3,0,0,,0
66,Detersivi,alt-detersivi,,0,2,0,0,,0
67,Ricorrenze,alt-ricorrenze,,0,1,0,0,,0
201,Manzo Americano,carne-manzo-americano,100278,2,4,0,0,10.0,0
202,Scottona,carne-scottona-piemontese,100278,2,3,0,0,10.0,0
203,Bovino adulto,carne-bovino-adulto,100278,2,2,0,0,10.0,1
204,Vitello,carne-vitello,100278,2,1,0,0,10.0,0
205,Tacchino,carne-tacchino,100102,2,2,0,0,10.0,0
206,Pollo,carne-pollo,100102,2,3,0,0,10.0,0
207,Altro pollame,carne-altro-pollame,100102,2,1,0,0,10.0,0
208,Maiale,carne-maiale,100103,2,1,0,0,10.0,0
209,Carne di Coniglio,carne-coniglio,100280,2,2,0,0,10.0,0
210,Carne Ovina,carne-ovina,100280,2,1,0,0,10.0,0
212,Carni pronte da cuocere,carne-pronte-da-cuocere,100282,2,4,0,0,10.0,0
213,Carni Impanate,carne-impanate,100282,2,3,0,0,10.0,0
214,Insaporitori e preparati,insaporitori-preparati,100161,2,1,0,0,10.0,0
227,Molluschi e Crostacei,crostacei-molluschi,100286,2,1,0,0,10.0,0
228,Pesce Pronto Crudo,pesce-pronto-crudo,100288,2,3,0,0,10.0,0
229,Pesce Pronto Cotto,pesce-pronto-cotto,100288,2,2,0,0,10.0,0
230,Sushi,sushi,100288,2,1,0,0,10.0,0
251,Agrumi,agrumi,100112,2,5,0,0,4.0,0
252,Mele e Pere,mele-pere,100112,2,4,0,0,4.0,0
253,Pesche e Albicocche,pesche-albicocche,100112,2,3,0,0,4.0,0
254,Altra frutta,altra-frutta,100112,2,2,0,0,4.0,0
257,Mousse di frutta,mousse-frutta,100112,2,1,0,0,4.0,0
258,Aglio e Cipolle,aglio-cipolle,100113,2,1,0,0,4.0,0
260,Pomodori,pomodori,100113,2,5,0,0,4.0,0
261,Altre Verdure,altre-verdure,100113,2,3,0,0,4.0,0
262,Verdura in Busta,verdura-busta,100272,2,2,0,0,4.0,0
263,Verdura Cotta,verdura-cotta,100272,2,1,0,0,4.0,0
264,Insalate e radicchi,insalate-insalata-radicchi,100113,2,4,0,0,4.0,0
265,Insalate Pulite e Lavate,insalate-insalata-lavate,100272,2,3,0,0,4.0,0
266,Condimenti per insalata,condimenti-insalata,,2,0,0,0,10.0,0
267,Aromi freschi,aromi-freschi,100115,2,1,0,0,5.0,0
268,Patate,patate-funghi,100113,2,2,0,0,4.0,0
269,Olive e Lupini,olive-e-lupini,,2,0,0,0,10.0,0
281,Formaggi vari da Banco,formaggi-banco-vari,100118,2,1,0,0,4.0,1
282,Crescenze,crescenze,100290,2,15,0,0,4.0,0
283,Emmental,emmental,100290,2,10,0,0,4.0,0
284,Grana e Parmigiano,grana-parmigiano,100290,2,12,0,0,4.0,0
285,Grattugiati,grattugiati,100290,2,13,0,0,4.0,0
286,Specialità di Formaggi,specialita-formaggi,100290,2,8,0,0,4.0,0
287,Pecorini,pecorini,100290,2,3,0,0,4.0,0
288,Spalmabili,spalmabili,100290,2,16,0,0,4.0,0
289,Muffettati,muffettati,100290,2,5,0,0,4.0,0
290,Formaggini,formaggini,100290,2,9,0,0,4.0,0
291,Fusi/A fette,fusia-fette,100290,2,11,0,0,4.0,0
292,Formaggi di Capra,formaggi-capra,,2,1,0,0,4.0,0
293,Gorgonzola,gorgonzola,100290,2,4,0,0,4.0,0
294,Mozzarella di Bufala,mozzarella-bufala,100290,2,17,0,0,4.0,0
295,Mozzarella Vaccina,mozzarella-vaccina,100290,2,18,0,0,4.0,0
296,Provoloni e Scamorze,provoloni-scamorze,100290,2,7,0,0,4.0,0
297,Ricotta,ricotta,100290,2,14,0,0,4.0,0
298,"Robiole, Tomini e Caprini",robiole-tomini-caprini,100290,2,6,0,0,4.0,0
299,Taleggio e Quartirolo,taleggio-quartirolo,100290,2,2,0,0,4.0,0
300,Salumi da Banco,salumi-banco-freschi,100136,2,1,0,0,10.0,1
301,Salami,salami,100137,2,2,0,0,10.0,1
302,Prosciutto Crudo,prosciutto-crudo,100138,2,9,0,0,10.0,1
303,Prosciutto Cotto,prosciutto-cotto,100138,2,8,0,0,10.0,1
304,Salame,salame,100138,2,7,0,0,10.0,1
305,Bresaola,bresaola,100138,2,6,0,0,10.0,1
306,Mortadella,mortadella,100138,2,5,0,0,10.0,1
307,"Speck, Coppa e Pancetta",speck-coppa-pancetta,100138,2,4,0,0,10.0,1
309,A Cubetti,cubetti,100138,2,3,0,0,10.0,1
310,Altri salumi,altri-salumi,100138,2,2,0,0,10.0,1
311,Snack,snack-salumi,100138,2,1,0,0,10.0,1
312,Wurstel,carne-wurstel,100282,2,2,0,0,10.0,0
313,Cotechini e Zamponi,carne-cotechini-zamponi,100282,2,1,0,0,10.0,0
321,Latte fresco,latte-fresco,100139,2,3,0,0,4.0,0
322,Latte a Lunga Conservazione,latte-lunga-conservazione,100139,2,2,0,0,10.0,0
323,Burro,burro,100292,2,2,0,0,4.0,0
324,Margarina,margarina,100292,2,1,0,0,4.0,0
325,Besciamella,besciamella,100294,2,2,0,0,10.0,0
326,Panna da cucina,panna-cucina,100294,2,4,0,0,10.0,0
327,Panna dolce,panna-dolce,100294,2,3,0,0,10.0,0
328,Bevande Vegetali,bevande-vegetali,100140,2,1,0,0,10.0,0
329,Uova,uova-fresche,100141,2,1,0,0,10.0,0
331,Yogurt e Snack Bimbo,yogurt-snack-bimbo2,100142,2,1,0,0,10.0,0
332,Dessert e Budini,dessert-budini,100298,2,1,0,0,10.0,0
333,Yogurt da Bere,yogurt-bere,100144,2,2,0,0,10.0,0
334,Yogurt Benessere,yogurt-benessere-vari,100144,2,1,0,0,10.0,0
335,Yogurt intero bianco,yogurt-intero-bianco,100144,2,7,0,0,10.0,0
336,Yogurt magro bianco,yogurt-magro-bianco,100144,2,6,0,0,10.0,0
337,Yogurt intero ai gusti,yogurt-intero-gusti,100144,2,5,0,0,10.0,0
338,Yogurt magro ai gusti,yogurt-magro-gusti,100144,2,4,0,0,10.0,0
339,Yogurt Mix,yogurt-mix,100144,2,3,0,0,10.0,0
351,Pane,pane,100300,2,4,0,0,4.0,1
352,Pane a Fette,pane-tramezzini,100146,2,1,0,0,4.0,0
353,Piadine,piadine-piadina,100306,2,1,0,0,4.0,0
354,Pizze e Focacce,pizze-pizza-focacce-focaccia,100300,2,3,0,0,4.0,1
355,Sostitutivi,sostitutivi,100302,2,1,0,0,4.0,0
356,Pane grattugiato,pane-grattugiato,100304,2,1,0,0,4.0,0
357,Lievito per salati,lievito-per-salati,100324,2,1,0,0,10.0,0
358,Pasticceria Secca,pasticceria-secca,100300,2,2,0,0,10.0,1
359,Pasticceria Fresca,pasticceria-fresca,100300,2,1,0,0,10.0,1
381,Antipasti,antipasti-gastronomici,100148,2,4,0,0,10.0,1
382,Primi piatti,primi-piatti-gastronomici,100148,2,3,0,0,10.0,1
383,Secondi piatti,secondi-piatti-gastronomici,100148,2,2,0,0,10.0,1
384,Contorni,contorni-gastronomici,100148,2,1,0,0,10.0,1
385,Piatti pronti e vegetali,piatti-pronti-e-vegetali,,2,0,0,0,10.0,0
386,Sandwiches e piadine,sandwiches-e-piadine,,2,0,0,0,4.0,0
387,Salse e sughi freschi,salse-e-sughi-freschi,100150,2,1,0,0,10.0,0
388,Gnocchi,gnocchi,100151,2,2,0,0,4.0,0
389,Ravioli e Tortellini,ravioli-e-tortellini,100151,2,1,0,0,4.0,0
390,Pasta all'uovo fresca,pasta-uovo-fresca,100152,2,2,0,0,4.0,0
391,Pasta di semola fresca,pasta-semola-fresca,100152,2,1,0,0,4.0,0
392,Primi pronti - minestre,primi-pronti-minestre,100314,2,1,0,0,10.0,0
393,Basi e sfoglie salate,basi-e-sfoglie-salate,100316,2,2,0,0,4.0,0
394,Basi e sfoglie dolci,basi-e-sfoglie-dolci,100316,2,1,0,0,10.0,0
397,Specialità ittiche,specialita-ittiche,,2,0,0,0,10.0,0
401,Cereali e fiocchi,cereali-e-fiocchi,100154,2,4,0,0,10.0,0
402,Cereali benessere,cereali-benessere,100154,2,3,0,0,10.0,0
403,Muesli,muesli,100154,2,2,0,0,10.0,0
404,Barrette,barrette,100154,2,1,0,0,10.0,0
405,Biscotti secchi,biscotti-secchi,100155,2,5,0,0,10.0,0
406,Biscotti frollini,biscotti-frollini,100155,2,4,0,0,10.0,0
407,Biscotti benessere,biscotti-benessere,100155,2,3,0,0,10.0,0
408,Biscotti pasticceria,biscotti-pasticceria,100155,2,1,0,0,10.0,0
409,Fette biscottate,fette-biscottate,100155,2,0,0,0,4.0,0
412,Merendine,merendine,100334,2,2,0,0,10.0,0
413,Caffè macinato,caffe-macinato,100156,2,5,0,0,22.0,0
414,Caffè in grani,caffe-in-grani,100156,2,4,0,0,22.0,0
415,Cialde e capsule,cialde-e-capsule,100156,2,3,0,0,22.0,0
416,Caffè solubile,caffe-solubile,100156,2,2,0,0,22.0,0
418,Caffè decaffeinato,caffe-decaffeinato,100156,2,1,0,0,22.0,0
419,Orzo macinato e solubile,orzo-macinato-e-solubile,100326,2,1,0,0,4.0,0
420,Latte condensato,latte-condensato,100139,2,1,0,0,4.0,0
421,Camomilla,camomilla,100330,2,2,0,0,22.0,0
422,Infusi e tisane,infusi-e-tisane,100330,2,1,0,0,22.0,0
423,Tè classico,te-classico,100328,2,4,0,0,22.0,0
424,Tè aromatizzato,te-aromatizzato,100328,2,3,0,0,22.0,0
425,Tè deteinato,te-deteinato,100328,2,2,0,0,22.0,0
426,Zucchero,zucchero,100332,2,2,0,0,10.0,0
427,Confetture,confetture,100157,2,3,0,0,10.0,0
428,Miele,miele,100157,2,2,0,0,10.0,0
431,Cioccolatini e praline,cioccolatini-e-praline,100158,2,2,0,0,10.0,0
432,Tavolette di cioccolato,tavolette-di-cioccolato,100158,2,1,0,0,10.0,0
433,Snack Dolci,snack-dolci-vari,100338,2,1,0,0,10.0,0
434,Creme e spalmabili,creme-spalmabili,100157,2,1,0,0,10.0,0
435,Cacao in polvere,cacao-polvere,100336,2,1,0,0,10.0,0
442,Chewing gum,chewing-gum,100159,2,0,0,0,10.0,0
450,Pomodori pelati,pomodori-pelati,100160,2,4,0,0,4.0,0
451,Polpa di pomodoro,polpa-di-pomodoro,100160,2,3,0,0,4.0,0
452,Passata di pomodoro,passata-di-pomodoro,100160,2,2,0,0,4.0,0
453,Concentrato di pomodoro,concentrato-di-pomodoro,100160,2,1,0,0,4.0,0
454,Sughi pronti,sughi-pronti-primi-piatti,100150,2,2,0,0,10.0,0
456,"Dadi, brodi e gelatine",dadi-brodi-e-gelatine,100161,2,2,0,0,10.0,0
458,Pasta di semola lunga,pasta-semola-lunga,100162,2,5,0,0,4.0,0
459,Pasta di semola corta,pasta-semola-corta,100162,2,4,0,0,4.0,0
460,Pasta benessere,pasta-benessere,100162,2,3,0,0,4.0,0
461,Pasta all'uovo secca,pasta-uovo-secca,100162,2,2,0,0,4.0,0
462,Pastina,pastina-pasta,100162,2,1,0,0,4.0,0
463,riso,riso,100312,2,2,0,0,10.0,0
465,Primi pronti,primi-pronti-veloci,100314,2,2,0,0,10.0,0
470,Farina,farina,100163,2,1,0,0,4.0,0
471,Purè e polenta,pure-e-polenta,100322,2,1,0,0,10.0,0
472,Preparato per Pane e Pizze,preparato-pane-pizze-pizza,100320,2,1,0,0,4.0,0
480,Lievito per dolci,lievito-per-dolci,100324,2,2,0,0,10.0,0
481,Farciture per dolci,farciture-per-dolci,100164,2,1,0,0,10.0,0
483,Preparati per budini,preparati-per-budini,100164,2,2,0,0,10.0,0
484,Preparati per torte,preparati-per-torte,100164,2,3,0,0,10.0,0
490,Olio extra-vergine DOP e IGP,olio-extra-vergine-dop-igp,100165,2,8,0,0,4.0,0
491,Olio extra-vergine,olio-extra-vergine,100165,2,7,0,0,4.0,0
492,Olio di oliva,olio-oliva,100165,2,6,0,0,4.0,0
493,Olio di semi,olio-semi,100165,2,5,0,0,4.0,0
494,Aceto,aceto,100165,2,4,0,0,10.0,0
495,Aceto balsamico,aceto-balsamico,100165,2,3,0,0,10.0,0
496,Spezie e aromi,spezie-e-aromi,100161,2,4,0,0,10.0,0
498,Sale fino,sale-fino,100165,2,2,0,0,22.0,0
499,Zafferano,zafferano,100161,2,3,0,0,10.0,0
500,Olive,olive,100166,2,10,0,0,10.0,0
501,Funghi,funghi,100166,2,9,0,0,10.0,0
502,Capperi,capperi,100166,2,8,0,0,10.0,0
503,Cipolle,cipolle,100166,2,7,0,0,10.0,0
504,Cetrioli,cetrioli,100166,2,6,0,0,10.0,0
505,Carciofini,carciofini,100166,2,5,0,0,10.0,0
506,Peperoni e peperoncini,peperoni-e-peperoncini,100166,2,4,0,0,10.0,0
507,Melanzane e pomodori,melanzane-e-pomodori,100166,2,3,0,0,10.0,0
508,Antipasti e contorni,antipasti-e-contorni,100166,2,2,0,0,10.0,0
509,Condimenti riso e pasta,condimenti-riso-pasta,100166,2,1,0,0,10.0,0
510,Patè e creme,pate-e-creme,100167,2,3,0,0,10.0,0
511,pasta d'acciuga,pasta-acciuga,100167,2,2,0,0,10.0,0
512,Ketchup,ketchup,100167,2,7,0,0,10.0,0
513,Maionese,maionese,100167,2,8,0,0,10.0,0
514,Salse varie,salse-varie,100167,2,4,0,0,10.0,0
515,Salse piccanti,salse-piccanti,100167,2,5,0,0,10.0,0
516,Senape,senape,100167,2,6,0,0,10.0,0
520,Carne in scatola,carne-scatola,100168,2,1,0,0,10.0,0
521,Tonno al naturale,tonno-naturale,100168,2,9,0,0,10.0,0
522,Tonno in olio d'oliva,tonno-oliva,100168,2,8,0,0,10.0,0
523,Filetti di tonno,filetti-tonno,100168,2,7,0,0,10.0,0
524,Filetto di salmone,filetto-di-salmone,100168,2,6,0,0,10.0,0
525,Piatti pronti,piatti-pronti,100168,2,5,0,0,10.0,0
526,Acciughe sott'olio,acciughe-sottolio,100168,2,4,0,0,10.0,0
527,Sgombri e sardine,sgombri-sardine,100168,2,3,0,0,10.0,0
528,Molluschi e Crostacei,crostacei,100168,2,2,0,0,10.0,0
530,Grissini,grissini,100302,2,2,0,0,4.0,0
532,Crackers,crackers,100302,2,3,0,0,4.0,0
540,Legumi e cereali secchi,legumi-cereali-secchi,100170,2,4,0,0,4.0,0
541,Legumi e cereali in scatola,legumi-cereali-in-scatola,100170,2,3,0,0,4.0,0
542,Mais,mais,100170,2,2,0,0,4.0,0
543,Verdure varie in scatola,verdure-varie-in-scatola,100170,2,1,0,0,10.0,0
550,Patatine,patatine,100171,2,4,0,0,4.0,0
551,Pop corn,pop-corn,100171,2,3,0,0,10.0,0
552,Semi tostati e arachidi,semi-tostati-e-arachidi,100171,2,2,0,0,10.0,0
553,Snack salati,snack-salati-vari,100171,2,1,0,0,10.0,0
560,Dolcificanti,dolcificanti,100332,2,1,0,0,10.0,0
561,Sostitutivi pasto,sostitutivi-pasto,100172,2,9,0,0,10.0,0
562,Dimagranti e drenanti,dimagranti-e-drenanti,100172,2,8,0,0,10.0,0
563,Sportivi,sportivi,100172,2,7,0,0,10.0,0
564,Vitamine e minerali,vitamine-e-minerali,100172,2,6,0,0,10.0,0
565,Ricostituenti,ricostituenti,100172,2,5,0,0,10.0,0
566,Depurativi,depurativi,100172,2,4,0,0,10.0,0
567,Benessere,benessere,100172,2,3,0,0,10.0,0
568,Relax,relax,100172,2,2,0,0,10.0,0
569,Digestivi ed effervescenti,digestivi-ed-effervescenti,100172,2,1,0,0,10.0,0
570,Frutta secca,frutta-secca,100276,2,3,0,0,4.0,0
572,Frutta disidratata,frutta-disidratata,100276,2,2,0,0,4.0,0
573,Frutta sciroppata,frutta-sciroppata,100276,2,1,0,0,10.0,0
580,Cibi indiani,cibi-indiani,100175,2,6,0,0,10.0,0
581,Cibi arabi,cibi-arabi,100175,2,5,0,0,10.0,0
582,Cibi messicani,cibi-messicani,100175,2,4,0,0,10.0,0
583,Cibi orientali,cibi-orientali,100175,2,3,0,0,10.0,0
584,Cibi giapponesi,cibi-giapponesi,100175,2,2,0,0,10.0,0
585,Salse etniche,salse-etniche,100167,2,1,0,0,10.0,0
590,Aromi surgelati,aromi-surgelati,100181,2,8,0,1,4.0,0
591,Funghi,funghi-surgelati,100181,2,3,0,1,4.0,0
592,Fagiolini,fagiolini,100181,2,5,0,1,4.0,0
593,Patate,patate-patatine,100181,2,1,0,1,4.0,0
594,Piselli,piselli,100181,2,2,0,1,4.0,0
595,Spinaci,spinaci,100181,2,3,0,1,4.0,0
596,Contorni,Contorni,100182,2,6,0,1,4.0,0
597,Minestroni,minestroni,100645,2,10,0,1,10.0,0
600,Primi piatti,primi-piatti,100182,2,4,0,1,10.0,0
601,Secondi di Pesce,secondi-pesce,100182,2,3,0,1,10.0,0
602,Secondi di Carne,secondi-carne,100182,2,2,0,1,10.0,0
603,Impanati ripieni,impanati-ripieni,100182,2,1,0,1,10.0,0
610,Pesce Panato,pesce-panato,100183,2,5,0,1,10.0,0
611,Pesce al naturale,pesce-naturale,100183,2,4,0,1,10.0,0
612,Molluschi,molluschi-surgelati,100183,2,3,0,1,10.0,0
613,Crostacei,crostacei-surgelati,100183,2,2,0,1,10.0,0
614,Misti di pesce,misti-di-pesce,100183,2,1,0,1,10.0,0
620,Pizza,pizza,100184,2,3,0,1,4.0,0
621,Torte salate,torte-salate,100184,2,2,0,1,10.0,0
622,Basi salate,basi-salate,100184,2,1,0,1,10.0,0
630,Pane e Brioches,pane-brioches,100185,2,1,0,1,4.0,0
640,Biscotti e Snack Gelati,gelati-snack,100186,2,7,0,1,10.0,0
641,Coni,coni,100186,2,6,0,1,10.0,0
642,Stecchi,stecchi,100186,2,5,0,1,10.0,0
643,Sorbetti e ghiaccioli,sorbetti-e-ghiaccioli,100186,2,4,0,1,10.0,0
644,Coppe,coppe,100186,2,3,0,1,10.0,0
645,Vaschette,vaschette,100186,2,2,0,1,22.0,0
646,Torte e dessert,torte-e-dessert,100186,2,1,0,1,10.0,0
650,Spremute fresche,spremute-fresche,100187,2,6,0,0,22.0,0
651,Frullati,frullati,100187,2,5,0,0,22.0,0
652,Nettari,nettari,100187,2,4,0,0,22.0,0
653,Succhi di frutta 100%,succhi-di-frutta-100,100187,2,3,0,0,22.0,0
654,Succhi a base di frutta,succhi-a-base-di-frutta,100187,2,2,0,0,22.0,0
660,Cola,cola,100188,2,9,0,0,22.0,0
661,Aranciata e chinotto,aranciata-e-chinotto,100188,2,8,0,0,22.0,0
662,"Gassosa, Limonata e Cedrata",gassosa-limonata-cedrata,100188,2,7,0,0,22.0,0
663,Acqua tonica,tonica,100188,2,6,0,0,22.0,0
664,Altre bevande,altre-bevande,100188,2,5,0,0,22.0,0
665,Integratori,integratori,100188,2,3,0,0,10.0,0
670,Tè pronti,te-pronti,100188,2,2,0,0,22.0,0
680,Sciroppi,sciroppi,100187,2,1,0,0,22.0,0
690,Acqua gassata ed effervescente,acqua-gassata-effervescente,100191,2,2,0,0,22.0,0
691,Acqua naturale,acqua-naturale,100191,2,1,0,0,22.0,0
700,Speciali belghe,birra-speciali-belghe,100192,2,2,0,0,22.0,0
701,Doppio malto e speciali,birra-doppio-malto-speciali,100192,2,3,0,0,22.0,0
702,Lager e Pilsner,birra-lager-pilsner,100192,2,4,0,0,22.0,0
703,Light e analcoliche,birra-light-analcoliche,100192,2,1,0,0,22.0,0
711,Liquorosi,vino-liquoroso,100193,2,4,0,0,22.0,0
730,Bianchi,vino-bianchi-bianco,100193,2,8,0,0,22.0,0
731,Rossi,vino-rosso-rossi,100193,2,7,0,0,22.0,0
732,Rosè,vino-rose,100193,2,6,0,0,22.0,0
750,Vini esteri,vino-estero,100193,2,2,0,0,22.0,0
760,Bollicine,vino-bollicine,100193,2,5,0,0,22.0,0
770,Vini da dessert,vino-dessert,100193,2,3,0,0,22.0,0
780,Accessori vino,accessori-vino,100193,2,1,0,0,22.0,0
790,Aperitivi analcolici,aperitivi-analcolici,100194,2,2,0,0,22.0,0
791,Aperitivi alcolici,aperitivi-alcolici,100194,2,1,0,0,22.0,0
800,Amari e Sambuche,amari-sambuche,100195,2,9,0,0,22.0,0
801,Liquori e Creme,liquori-e-creme,100195,2,8,0,0,22.0,0
810,Gin e Vodka,gin-e-vodka,100195,2,7,0,0,22.0,0
811,Rum,rum,100195,2,6,0,0,22.0,0
812,Tequila,tequila,100195,2,5,0,0,22.0,0
820,Grappe,grappe,100195,2,4,0,0,22.0,0
821,Cognac e Brandy,cognac-e-brandy,100195,2,3,0,0,22.0,0
830,Blended e Bourbon,blended-e-bourbon,100195,2,2,0,0,22.0,0
831,Whisky di malto,whisky-di-malto,100195,2,1,0,0,22.0,0
840,Alimenti secchi per Cani,alimenti-secchi-cani,100199,2,4,0,0,10.0,0
841,Alimenti umidi per Cani,alimenti-umidi-cani,100199,2,3,0,0,10.0,0
842,Biscotti e Snack per Cani,per-cani,100199,2,2,0,0,10.0,0
843,Masticabili,masticabili,100199,2,1,0,0,10.0,0
850,Alimenti secchi per Gatti,alimenti-secchi-gatti,100200,2,3,0,0,10.0,0
851,Alimenti umidi per Gatti,alimenti-umidi-gatti,100200,2,2,0,0,10.0,0
852,Snack,snack-gatti,100200,2,1,0,0,10.0,0
860,Alimenti per piccoli animali,alimenti-per-piccoli-animali,100201,2,1,0,0,4.0,0
870,Accessori e giochi,accessori-e-giochi,100202,2,1,0,0,22.0,0
880,Lettiere e deodoranti,lettiere-e-deodoranti,100203,2,1,0,0,22.0,0
890,Antiparassitari Animali,antiparassitari-animali,100204,2,1,0,0,22.0,0
900,Nascita,nascita,,2,0,0,0,22.0,0
1000,Latte liquido,latte-liquido,100206,2,6,0,0,4.0,0
1001,Latte in polvere,latte-polvere,100206,2,5,0,0,4.0,0
1002,Biscotti per l'infanzia,biscotti-infanzia,100206,2,4,0,0,10.0,0
1003,"Omogeneizzati Carne, Pesce e Formaggio",omogeneizzati-carne-pesce-formaggio,100206,2,3,0,0,10.0,0
1004,Pastine e creme,pastine-creme,100206,2,1,0,0,10.0,0
1005,Succhi di frutta e tisane,succhi-frutta-tisane,100206,2,0,0,0,22.0,0
1010,Biberon e tettarelle,biberon-e-tettarelle,100207,2,2,0,0,22.0,0
1011,Succhietti,succhietti,100207,2,1,0,0,22.0,0
1020,Tavola bimbo,tavola-bimbo,,2,0,0,0,22.0,0
1030,Igiene corpo bimbo,igiene-corpo-bimbo,100209,2,2,0,0,22.0,0
1031,igiene orale bimbo,igiene-orale-bimbo,100209,2,1,0,0,22.0,0
1040,Pannolini,pannolini,100210,2,2,0,0,22.0,0
1041,Salviette,salviette,100210,2,1,0,0,22.0,0
1050,Giochi e accessori,giochi-e-accessori,,2,0,0,0,22.0,0
1060,Maybelline,maybelline,,2,3,0,0,22.0,0
1061,L'Oreal Paris,loreal-paris,100212,2,2,0,0,22.0,0
1062,Accessori Make Up,accessori-make-up,100212,2,1,0,0,22.0,0
1070,Shampoo,shampoo,100213,2,7,0,0,22.0,0
1071,balsami,balsami,100213,2,6,0,0,22.0,0
1072,Maschere e lozioni,maschere-e-lozioni,100213,2,5,0,0,22.0,0
1073,Gel e Schiume Fissativi,gel-schiume-fissativi,100213,2,4,0,0,22.0,0
1074,Schiume fissative,schiume-fissative,100213,2,3,0,0,22.0,0
1075,Lacche,lacche,100213,2,2,0,0,22.0,0
1076,Colorazioni capelli,colorazioni-capelli,100213,2,1,0,0,22.0,0
